Neighborhood,Date,Connections
Roxbury,06/10/2014 12:00:00 AM,967
Roxbury,06/11/2014 12:00:00 AM,1063
Roxbury,06/12/2014 12:00:00 AM,985
Roxbury,06/13/2014 12:00:00 AM,992
Roxbury,06/14/2014 12:00:00 AM,861
Roxbury,06/15/2014 12:00:00 AM,914
Roxbury,06/16/2014 12:00:00 AM,1051
Roxbury,06/17/2014 12:00:00 AM,797
Roxbury,06/18/2014 12:00:00 AM,1182
Roxbury,06/19/2014 12:00:00 AM,1178
Roxbury,06/20/2014 12:00:00 AM,1247
Roxbury,06/21/2014 12:00:00 AM,1034
Roxbury,06/22/2014 12:00:00 AM,964
Roxbury,06/23/2014 12:00:00 AM,1073
Roxbury,06/24/2014 12:00:00 AM,1154
Roxbury,06/25/2014 12:00:00 AM,1112
Roxbury,06/26/2014 12:00:00 AM,956
Roxbury,06/27/2014 12:00:00 AM,1103
Roxbury,06/28/2014 12:00:00 AM,940
Roxbury,06/29/2014 12:00:00 AM,886
Roxbury,06/30/2014 12:00:00 AM,971
Roxbury,07/01/2014 12:00:00 AM,1013
Roxbury,07/02/2014 12:00:00 AM,1029
Roxbury,07/03/2014 12:00:00 AM,1073
Roxbury,07/04/2014 12:00:00 AM,657
Roxbury,07/05/2014 12:00:00 AM,936
Roxbury,07/06/2014 12:00:00 AM,907
Roxbury,07/07/2014 12:00:00 AM,1063
Roxbury,07/08/2014 12:00:00 AM,1079
Roxbury,07/09/2014 12:00:00 AM,1093
Roxbury,07/10/2014 12:00:00 AM,1066
Roxbury,07/11/2014 12:00:00 AM,1169
Roxbury,07/12/2014 12:00:00 AM,1063
Roxbury,07/13/2014 12:00:00 AM,963
Roxbury,07/14/2014 12:00:00 AM,1056
Roxbury,07/15/2014 12:00:00 AM,1157
Roxbury,07/16/2014 12:00:00 AM,1041
Roxbury,07/17/2014 12:00:00 AM,1258
Roxbury,07/18/2014 12:00:00 AM,1171
Roxbury,07/19/2014 12:00:00 AM,1124
Roxbury,07/20/2014 12:00:00 AM,940
Roxbury,07/21/2014 12:00:00 AM,1162
Roxbury,07/22/2014 12:00:00 AM,1193
Roxbury,07/23/2014 12:00:00 AM,1212
Roxbury,07/24/2014 12:00:00 AM,1207
Roxbury,07/25/2014 12:00:00 AM,1311
Roxbury,07/26/2014 12:00:00 AM,1100
Roxbury,07/27/2014 12:00:00 AM,971
Roxbury,07/28/2014 12:00:00 AM,1152
Roxbury,07/29/2014 12:00:00 AM,1288
Roxbury,07/30/2014 12:00:00 AM,1245
Roxbury,07/31/2014 12:00:00 AM,1320
Roxbury,08/01/2014 12:00:00 AM,1388
Roxbury,08/02/2014 12:00:00 AM,1141
Roxbury,08/03/2014 12:00:00 AM,1117
Roxbury,08/04/2014 12:00:00 AM,1305
Roxbury,08/05/2014 12:00:00 AM,1282
Roxbury,08/06/2014 12:00:00 AM,1314
Roxbury,08/07/2014 12:00:00 AM,1207
Roxbury,08/08/2014 12:00:00 AM,1355
Roxbury,08/09/2014 12:00:00 AM,1196
Roxbury,08/10/2014 12:00:00 AM,1096
Roxbury,08/11/2014 12:00:00 AM,1211
Roxbury,08/12/2014 12:00:00 AM,1238
Roxbury,08/13/2014 12:00:00 AM,1085
Roxbury,08/14/2014 12:00:00 AM,1221
Roxbury,08/15/2014 12:00:00 AM,1262
Roxbury,08/16/2014 12:00:00 AM,1205
Roxbury,08/17/2014 12:00:00 AM,1100
Roxbury,08/18/2014 12:00:00 AM,1180
Roxbury,08/19/2014 12:00:00 AM,1193
Roxbury,08/20/2014 12:00:00 AM,1236
Roxbury,08/21/2014 12:00:00 AM,1277
Roxbury,08/22/2014 12:00:00 AM,1333
Roxbury,08/23/2014 12:00:00 AM,1440
Roxbury,08/24/2014 12:00:00 AM,1049
Roxbury,08/25/2014 12:00:00 AM,892
Roxbury,08/26/2014 12:00:00 AM,565
Roxbury,08/27/2014 12:00:00 AM,1311
Roxbury,08/28/2014 12:00:00 AM,1294
Roxbury,08/29/2014 12:00:00 AM,1394
Roxbury,08/30/2014 12:00:00 AM,1256
Roxbury,08/31/2014 12:00:00 AM,1115
Roxbury,09/01/2014 12:00:00 AM,1029
Roxbury,09/02/2014 12:00:00 AM,1337
Roxbury,09/03/2014 12:00:00 AM,1316
Roxbury,09/04/2014 12:00:00 AM,1487
Roxbury,09/05/2014 12:00:00 AM,1499
Roxbury,09/06/2014 12:00:00 AM,1171
Roxbury,09/07/2014 12:00:00 AM,1145
Roxbury,09/08/2014 12:00:00 AM,1364
Roxbury,09/09/2014 12:00:00 AM,1528
Roxbury,09/10/2014 12:00:00 AM,1438
Roxbury,09/11/2014 12:00:00 AM,1493
Roxbury,09/12/2014 12:00:00 AM,1562
Roxbury,09/13/2014 12:00:00 AM,1245
Roxbury,09/14/2014 12:00:00 AM,1044
Roxbury,09/15/2014 12:00:00 AM,1489
Roxbury,09/16/2014 12:00:00 AM,1357
East Boston,10/31/2014 12:00:00 AM,161
East Boston,11/01/2014 12:00:00 AM,107
East Boston,11/02/2014 12:00:00 AM,86
Roslindale,10/27/2014 12:00:00 AM,473
Roslindale,10/28/2014 12:00:00 AM,463
Roslindale,10/29/2014 12:00:00 AM,480
Roslindale,10/30/2014 12:00:00 AM,420
Roslindale,10/31/2014 12:00:00 AM,512
Roslindale,11/01/2014 12:00:00 AM,322
Roslindale,11/02/2014 12:00:00 AM,255
Roxbury,10/27/2014 12:00:00 AM,1474
Roxbury,10/28/2014 12:00:00 AM,1487
Roxbury,10/29/2014 12:00:00 AM,1462
Roxbury,10/30/2014 12:00:00 AM,1454
Roxbury,10/31/2014 12:00:00 AM,1565
Roxbury,11/01/2014 12:00:00 AM,1059
Roxbury,11/02/2014 12:00:00 AM,940
Charlestown,11/03/2014 12:00:00 AM,35
Charlestown,11/04/2014 12:00:00 AM,37
Charlestown,11/05/2014 12:00:00 AM,36
Charlestown,11/06/2014 12:00:00 AM,28
Charlestown,11/07/2014 12:00:00 AM,38
Charlestown,11/08/2014 12:00:00 AM,13
Charlestown,11/09/2014 12:00:00 AM,12
Dorchester,11/03/2014 12:00:00 AM,517
Dorchester,11/04/2014 12:00:00 AM,533
Dorchester,11/05/2014 12:00:00 AM,529
Dorchester,11/06/2014 12:00:00 AM,454
Dorchester,11/07/2014 12:00:00 AM,527
Dorchester,11/08/2014 12:00:00 AM,457
Dorchester,11/09/2014 12:00:00 AM,335
Downtown Boston,11/03/2014 12:00:00 AM,374
Downtown Boston,11/04/2014 12:00:00 AM,456
Downtown Boston,11/05/2014 12:00:00 AM,459
Downtown Boston,11/06/2014 12:00:00 AM,327
Downtown Boston,11/07/2014 12:00:00 AM,441
Downtown Boston,11/08/2014 12:00:00 AM,490
Downtown Boston,11/09/2014 12:00:00 AM,424
East Boston,11/03/2014 12:00:00 AM,172
East Boston,11/04/2014 12:00:00 AM,161
East Boston,11/05/2014 12:00:00 AM,190
East Boston,11/06/2014 12:00:00 AM,159
East Boston,11/07/2014 12:00:00 AM,176
East Boston,11/08/2014 12:00:00 AM,148
East Boston,11/09/2014 12:00:00 AM,119
Roslindale,11/03/2014 12:00:00 AM,473
Roslindale,11/04/2014 12:00:00 AM,449
Roslindale,11/05/2014 12:00:00 AM,445
Roslindale,11/06/2014 12:00:00 AM,429
Roslindale,11/07/2014 12:00:00 AM,469
Roslindale,11/08/2014 12:00:00 AM,386
Roslindale,11/09/2014 12:00:00 AM,280
Roxbury,11/03/2014 12:00:00 AM,1410
Roxbury,11/04/2014 12:00:00 AM,1331
Roxbury,11/05/2014 12:00:00 AM,1392
Roxbury,11/06/2014 12:00:00 AM,1355
Roxbury,11/07/2014 12:00:00 AM,1406
Roxbury,11/08/2014 12:00:00 AM,1074
Roxbury,11/09/2014 12:00:00 AM,937
Charlestown,12/22/2014 12:00:00 AM,26
Charlestown,12/23/2014 12:00:00 AM,16
Charlestown,12/24/2014 12:00:00 AM,16
Charlestown,12/25/2014 12:00:00 AM,12
Charlestown,12/26/2014 12:00:00 AM,10
Charlestown,12/27/2014 12:00:00 AM,16
Charlestown,12/28/2014 12:00:00 AM,9
City Hall Truck,12/22/2014 12:00:00 AM,0
City Hall Truck,12/23/2014 12:00:00 AM,0
City Hall Truck,12/24/2014 12:00:00 AM,0
City Hall Truck,12/25/2014 12:00:00 AM,0
City Hall Truck,12/26/2014 12:00:00 AM,0
City Hall Truck,12/27/2014 12:00:00 AM,0
City Hall Truck,12/28/2014 12:00:00 AM,0
Dorchester,12/22/2014 12:00:00 AM,441
Dorchester,12/23/2014 12:00:00 AM,524
Dorchester,12/24/2014 12:00:00 AM,525
Dorchester,12/25/2014 12:00:00 AM,342
Dorchester,12/26/2014 12:00:00 AM,565
Dorchester,12/27/2014 12:00:00 AM,517
Dorchester,12/28/2014 12:00:00 AM,418
Downtown Boston,12/22/2014 12:00:00 AM,303
Downtown Boston,12/23/2014 12:00:00 AM,260
Downtown Boston,12/24/2014 12:00:00 AM,203
Downtown Boston,12/25/2014 12:00:00 AM,153
Downtown Boston,12/26/2014 12:00:00 AM,355
Downtown Boston,12/27/2014 12:00:00 AM,497
Downtown Boston,12/28/2014 12:00:00 AM,288
East Boston,12/22/2014 12:00:00 AM,171
East Boston,12/23/2014 12:00:00 AM,158
East Boston,12/24/2014 12:00:00 AM,145
East Boston,12/25/2014 12:00:00 AM,86
East Boston,12/26/2014 12:00:00 AM,141
East Boston,12/27/2014 12:00:00 AM,127
East Boston,12/28/2014 12:00:00 AM,133
Parks,12/22/2014 12:00:00 AM,184
Parks,12/23/2014 12:00:00 AM,313
Parks,12/24/2014 12:00:00 AM,359
Parks,12/25/2014 12:00:00 AM,335
Parks,12/26/2014 12:00:00 AM,551
Parks,12/27/2014 12:00:00 AM,657
Parks,12/28/2014 12:00:00 AM,391
Roslindale,12/22/2014 12:00:00 AM,429
Roslindale,12/23/2014 12:00:00 AM,400
Roslindale,12/24/2014 12:00:00 AM,356
Roslindale,12/25/2014 12:00:00 AM,207
Roslindale,12/26/2014 12:00:00 AM,356
Roslindale,12/27/2014 12:00:00 AM,305
Roslindale,12/28/2014 12:00:00 AM,241
Roxbury,12/22/2014 12:00:00 AM,1006
Roxbury,12/23/2014 12:00:00 AM,998
Roxbury,12/24/2014 12:00:00 AM,875
Roxbury,12/25/2014 12:00:00 AM,665
Roxbury,12/26/2014 12:00:00 AM,794
Roxbury,12/27/2014 12:00:00 AM,829
Roxbury,12/28/2014 12:00:00 AM,760
Charlestown,12/29/2014 12:00:00 AM,13
Charlestown,12/30/2014 12:00:00 AM,0
Charlestown,12/31/2014 12:00:00 AM,0
Charlestown,01/01/2015 12:00:00 AM,0
Charlestown,01/02/2015 12:00:00 AM,0
Charlestown,01/03/2015 12:00:00 AM,0
Charlestown,01/04/2015 12:00:00 AM,0
City Hall Truck,12/29/2014 12:00:00 AM,0
City Hall Truck,12/30/2014 12:00:00 AM,0
City Hall Truck,12/31/2014 12:00:00 AM,0
City Hall Truck,01/01/2015 12:00:00 AM,0
City Hall Truck,01/02/2015 12:00:00 AM,0
City Hall Truck,01/03/2015 12:00:00 AM,0
City Hall Truck,01/04/2015 12:00:00 AM,0
Dorchester,12/29/2014 12:00:00 AM,497
Dorchester,12/30/2014 12:00:00 AM,518
Dorchester,12/31/2014 12:00:00 AM,587
Dorchester,01/01/2015 12:00:00 AM,433
Dorchester,01/02/2015 12:00:00 AM,539
Dorchester,01/03/2015 12:00:00 AM,490
Dorchester,01/04/2015 12:00:00 AM,414
Downtown Boston,12/29/2014 12:00:00 AM,401
Downtown Boston,12/30/2014 12:00:00 AM,322
Downtown Boston,12/31/2014 12:00:00 AM,466
Downtown Boston,01/01/2015 12:00:00 AM,281
Downtown Boston,01/02/2015 12:00:00 AM,344
Downtown Boston,01/03/2015 12:00:00 AM,246
Downtown Boston,01/04/2015 12:00:00 AM,160
East Boston,12/29/2014 12:00:00 AM,141
East Boston,12/30/2014 12:00:00 AM,120
East Boston,12/31/2014 12:00:00 AM,147
East Boston,01/01/2015 12:00:00 AM,94
East Boston,01/02/2015 12:00:00 AM,112
East Boston,01/03/2015 12:00:00 AM,111
East Boston,01/04/2015 12:00:00 AM,107
Parks,12/29/2014 12:00:00 AM,540
Parks,12/30/2014 12:00:00 AM,446
Parks,12/31/2014 12:00:00 AM,940
Parks,01/01/2015 12:00:00 AM,429
Parks,01/02/2015 12:00:00 AM,441
Parks,01/03/2015 12:00:00 AM,400
Parks,01/04/2015 12:00:00 AM,264
Roslindale,12/29/2014 12:00:00 AM,346
Roslindale,12/30/2014 12:00:00 AM,381
Roslindale,12/31/2014 12:00:00 AM,340
Roslindale,01/01/2015 12:00:00 AM,205
Roslindale,01/02/2015 12:00:00 AM,383
Roslindale,01/03/2015 12:00:00 AM,291
Roslindale,01/04/2015 12:00:00 AM,228
Roxbury,12/29/2014 12:00:00 AM,826
Roxbury,12/30/2014 12:00:00 AM,854
Roxbury,12/31/2014 12:00:00 AM,945
Roxbury,01/01/2015 12:00:00 AM,695
Roxbury,01/02/2015 12:00:00 AM,929
Roxbury,01/03/2015 12:00:00 AM,769
Roxbury,01/04/2015 12:00:00 AM,660
Charlestown,01/05/2015 12:00:00 AM,0
Charlestown,01/06/2015 12:00:00 AM,0
Charlestown,01/07/2015 12:00:00 AM,0
Charlestown,01/08/2015 12:00:00 AM,0
Charlestown,01/09/2015 12:00:00 AM,0
Charlestown,01/10/2015 12:00:00 AM,0
Charlestown,01/11/2015 12:00:00 AM,0
City Hall Truck,01/05/2015 12:00:00 AM,0
City Hall Truck,01/06/2015 12:00:00 AM,0
City Hall Truck,01/07/2015 12:00:00 AM,0
City Hall Truck,01/08/2015 12:00:00 AM,0
City Hall Truck,01/09/2015 12:00:00 AM,0
City Hall Truck,01/10/2015 12:00:00 AM,0
City Hall Truck,01/11/2015 12:00:00 AM,0
Dorchester,01/05/2015 12:00:00 AM,490
Dorchester,01/06/2015 12:00:00 AM,483
Dorchester,01/07/2015 12:00:00 AM,446
Dorchester,01/08/2015 12:00:00 AM,271
Dorchester,01/09/2015 12:00:00 AM,404
Dorchester,01/10/2015 12:00:00 AM,354
Dorchester,01/11/2015 12:00:00 AM,264
Downtown Boston,01/05/2015 12:00:00 AM,269
Downtown Boston,01/06/2015 12:00:00 AM,223
Downtown Boston,01/07/2015 12:00:00 AM,230
Downtown Boston,01/08/2015 12:00:00 AM,217
Downtown Boston,01/09/2015 12:00:00 AM,250
Downtown Boston,01/10/2015 12:00:00 AM,206
Downtown Boston,01/11/2015 12:00:00 AM,153
East Boston,01/05/2015 12:00:00 AM,135
East Boston,01/06/2015 12:00:00 AM,143
East Boston,01/07/2015 12:00:00 AM,125
East Boston,01/08/2015 12:00:00 AM,109
East Boston,01/09/2015 12:00:00 AM,138
East Boston,01/10/2015 12:00:00 AM,113
East Boston,01/11/2015 12:00:00 AM,132
Parks,01/05/2015 12:00:00 AM,328
Parks,01/06/2015 12:00:00 AM,337
Parks,01/07/2015 12:00:00 AM,341
Parks,01/08/2015 12:00:00 AM,296
Parks,01/09/2015 12:00:00 AM,349
Parks,01/10/2015 12:00:00 AM,367
Parks,01/11/2015 12:00:00 AM,347
Roslindale,01/05/2015 12:00:00 AM,383
Roslindale,01/06/2015 12:00:00 AM,355
East Boston,07/11/2015 12:00:00 AM,195
East Boston,07/13/2015 12:00:00 AM,176
Charlestown,07/09/2015 12:00:00 AM,23
City Hall Truck,07/08/2015 12:00:00 AM,35
East Boston,07/15/2015 12:00:00 AM,167
East Boston,07/14/2015 12:00:00 AM,171
East Boston,07/12/2015 12:00:00 AM,201
Charlestown,07/06/2015 12:00:00 AM,19
East Boston,07/09/2015 12:00:00 AM,191
East Boston,07/06/2015 12:00:00 AM,164
City Hall Truck,07/09/2015 12:00:00 AM,30
City Hall Truck,07/11/2015 12:00:00 AM,0
City Hall Truck,07/18/2015 12:00:00 AM,83
City Hall Truck,07/13/2015 12:00:00 AM,0
City Hall Truck,07/14/2015 12:00:00 AM,71
Charlestown,07/14/2015 12:00:00 AM,24
East Boston,07/10/2015 12:00:00 AM,173
City Hall Truck,07/06/2015 12:00:00 AM,0
Charlestown,07/15/2015 12:00:00 AM,25
East Boston,07/17/2015 12:00:00 AM,201
City Hall Truck,07/07/2015 12:00:00 AM,56
Charlestown,07/16/2015 12:00:00 AM,24
Charlestown,07/13/2015 12:00:00 AM,35
East Boston,07/07/2015 12:00:00 AM,157
City Hall Truck,07/12/2015 12:00:00 AM,0
East Boston,07/16/2015 12:00:00 AM,168
East Boston,07/18/2015 12:00:00 AM,213
Downtown Boston,07/08/2015 12:00:00 AM,1512
Roxbury,07/15/2015 12:00:00 AM,2447
City Hall Truck,07/15/2015 12:00:00 AM,73
Charlestown,07/17/2015 12:00:00 AM,28
Roxbury,07/16/2015 12:00:00 AM,2504
City Hall Truck,07/16/2015 12:00:00 AM,38
Parks,07/17/2015 12:00:00 AM,1725
East Boston,07/08/2015 12:00:00 AM,144
East Boston,07/05/2015 12:00:00 AM,140
City Hall Truck,07/24/2015 12:00:00 AM,27
City Hall Truck,07/30/2015 12:00:00 AM,42
Charlestown,07/26/2015 12:00:00 AM,18
Charlestown,07/21/2015 12:00:00 AM,23
Roxbury,07/29/2015 12:00:00 AM,2715
City Hall Truck,07/23/2015 12:00:00 AM,20
Roslindale,07/27/2015 12:00:00 AM,414
Roxbury,07/23/2015 12:00:00 AM,2929
City Hall Truck,07/25/2015 12:00:00 AM,54
Charlestown,08/01/2015 12:00:00 AM,25
Dorchester,08/01/2015 12:00:00 AM,409
City Hall Truck,07/31/2015 12:00:00 AM,26
City Hall Truck,08/01/2015 12:00:00 AM,14
Charlestown,07/22/2015 12:00:00 AM,26
City Hall Truck,07/20/2015 12:00:00 AM,0
Roxbury,07/26/2015 12:00:00 AM,2164
City Hall Truck,07/29/2015 12:00:00 AM,20
City Hall Truck,07/22/2015 12:00:00 AM,20
Dorchester,07/27/2015 12:00:00 AM,411
Dorchester,07/24/2015 12:00:00 AM,489
Roxbury,07/20/2015 12:00:00 AM,2711
City Hall Truck,07/27/2015 12:00:00 AM,0
Dorchester,07/21/2015 12:00:00 AM,406
City Hall Truck,07/21/2015 12:00:00 AM,26
City Hall Truck,07/28/2015 12:00:00 AM,37
City Hall Truck,08/04/2015 12:00:00 AM,12
Roslindale,08/02/2015 12:00:00 AM,298
Parks,08/08/2015 12:00:00 AM,1166
Roslindale,08/04/2015 12:00:00 AM,463
Dorchester,08/03/2015 12:00:00 AM,483
Roxbury,08/06/2015 12:00:00 AM,2741
East Boston,08/03/2015 12:00:00 AM,195
Roslindale,08/05/2015 12:00:00 AM,469
Dorchester,08/08/2015 12:00:00 AM,435
City Hall Truck,08/06/2015 12:00:00 AM,23
Parks,08/07/2015 12:00:00 AM,1368
Charlestown,08/04/2015 12:00:00 AM,34
East Boston,08/04/2015 12:00:00 AM,201
Parks,08/06/2015 12:00:00 AM,1309
Charlestown,08/06/2015 12:00:00 AM,37
Downtown Boston,08/07/2015 12:00:00 AM,1700
Dorchester,08/07/2015 12:00:00 AM,518
Roslindale,08/08/2015 12:00:00 AM,381
Downtown Boston,08/08/2015 12:00:00 AM,1749
Downtown Boston,08/05/2015 12:00:00 AM,1604
East Boston,08/07/2015 12:00:00 AM,204
Charlestown,08/08/2015 12:00:00 AM,14
East Boston,08/08/2015 12:00:00 AM,161
Downtown Boston,08/02/2015 12:00:00 AM,2079
Downtown Boston,08/06/2015 12:00:00 AM,1526
Downtown Boston,08/04/2015 12:00:00 AM,1396
Roslindale,08/06/2015 12:00:00 AM,456
Roslindale,08/03/2015 12:00:00 AM,503
Dorchester,08/06/2015 12:00:00 AM,498
Parks,08/04/2015 12:00:00 AM,1166
Parks,08/02/2015 12:00:00 AM,1446
City Hall Truck,08/03/2015 12:00:00 AM,40
Roxbury,08/08/2015 12:00:00 AM,2843
Charlestown,08/07/2015 12:00:00 AM,22
Parks,08/03/2015 12:00:00 AM,1083
East Boston,08/02/2015 12:00:00 AM,158
Roxbury,08/02/2015 12:00:00 AM,2310
Dorchester,08/02/2015 12:00:00 AM,406
City Hall Truck,08/02/2015 12:00:00 AM,0
East Boston,08/05/2015 12:00:00 AM,181
Dorchester,08/05/2015 12:00:00 AM,504
East Boston,08/06/2015 12:00:00 AM,170
Charlestown,08/03/2015 12:00:00 AM,41
Downtown Boston,08/03/2015 12:00:00 AM,1584
Parks,08/05/2015 12:00:00 AM,1410
Roxbury,08/04/2015 12:00:00 AM,2556
Roslindale,08/07/2015 12:00:00 AM,484
Charlestown,08/02/2015 12:00:00 AM,20
Roxbury,08/05/2015 12:00:00 AM,2730
City Hall Truck,08/05/2015 12:00:00 AM,21
Roxbury,08/03/2015 12:00:00 AM,2678
Dorchester,08/04/2015 12:00:00 AM,478
Roxbury,08/07/2015 12:00:00 AM,2855
City Hall Truck,08/07/2015 12:00:00 AM,21
Charlestown,08/05/2015 12:00:00 AM,36
City Hall Truck,08/08/2015 12:00:00 AM,23
Charlestown,08/22/2015 12:00:00 AM,22
Downtown Boston,08/10/2015 12:00:00 AM,1430
Roxbury,08/19/2015 12:00:00 AM,2875
Charlestown,08/25/2015 12:00:00 AM,26
Parks,08/14/2015 12:00:00 AM,1231
Roxbury,08/25/2015 12:00:00 AM,2997
Roslindale,08/27/2015 12:00:00 AM,483
City Hall Truck,08/25/2015 12:00:00 AM,16
Charlestown,08/23/2015 12:00:00 AM,19
East Boston,08/28/2015 12:00:00 AM,180
Roslindale,08/22/2015 12:00:00 AM,397
East Boston,08/21/2015 12:00:00 AM,184
Downtown Boston,08/09/2015 12:00:00 AM,1495
East Boston,08/29/2015 12:00:00 AM,147
City Hall Truck,08/20/2015 12:00:00 AM,21
City Hall Truck,08/21/2015 12:00:00 AM,32
Dorchester,08/29/2015 12:00:00 AM,495
Roxbury,08/10/2015 12:00:00 AM,3028
Charlestown,08/28/2015 12:00:00 AM,43
City Hall Truck,08/26/2015 12:00:00 AM,30
Dorchester,08/23/2015 12:00:00 AM,279
Downtown Boston,08/17/2015 12:00:00 AM,1487
Roxbury,08/15/2015 12:00:00 AM,2719
City Hall Truck,08/10/2015 12:00:00 AM,0
City Hall Truck,08/22/2015 12:00:00 AM,40
Roslindale,08/17/2015 12:00:00 AM,425
Parks,08/11/2015 12:00:00 AM,664
City Hall Truck,08/17/2015 12:00:00 AM,33
Roslindale,08/14/2015 12:00:00 AM,543
East Boston,08/16/2015 12:00:00 AM,150
Parks,08/25/2015 12:00:00 AM,1058
City Hall Truck,08/19/2015 12:00:00 AM,32
Roslindale,08/25/2015 12:00:00 AM,489
Downtown Boston,08/24/2015 12:00:00 AM,1031
City Hall Truck,08/15/2015 12:00:00 AM,8
Parks,08/23/2015 12:00:00 AM,696
Charlestown,08/16/2015 12:00:00 AM,13
Dorchester,08/17/2015 12:00:00 AM,493
East Boston,08/11/2015 12:00:00 AM,190
Downtown Boston,08/15/2015 12:00:00 AM,1535
Roslindale,08/12/2015 12:00:00 AM,464
Downtown Boston,08/20/2015 12:00:00 AM,1503
Roxbury,08/22/2015 12:00:00 AM,2700
Roxbury,08/20/2015 12:00:00 AM,2719
City Hall Truck,08/27/2015 12:00:00 AM,27
Parks,08/13/2015 12:00:00 AM,1392
Roslindale,08/10/2015 12:00:00 AM,445
Charlestown,08/10/2015 12:00:00 AM,37
Dorchester,08/11/2015 12:00:00 AM,419
Downtown Boston,08/27/2015 12:00:00 AM,1299
Parks,08/17/2015 12:00:00 AM,1008
Roxbury,08/17/2015 12:00:00 AM,2811
Roslindale,08/20/2015 12:00:00 AM,473
Parks,08/19/2015 12:00:00 AM,1133
Parks,08/24/2015 12:00:00 AM,1044
East Boston,08/15/2015 12:00:00 AM,197
East Boston,08/22/2015 12:00:00 AM,170
Dorchester,08/16/2015 12:00:00 AM,379
City Hall Truck,08/11/2015 12:00:00 AM,14
Parks,08/15/2015 12:00:00 AM,811
City Hall Truck,08/28/2015 12:00:00 AM,24
Parks,08/29/2015 12:00:00 AM,1216
Dorchester,08/25/2015 12:00:00 AM,403
Dorchester,08/14/2015 12:00:00 AM,533
City Hall Truck,08/23/2015 12:00:00 AM,0
Roslindale,08/19/2015 12:00:00 AM,457
Roslindale,08/15/2015 12:00:00 AM,413
East Boston,08/24/2015 12:00:00 AM,164
Dorchester,08/15/2015 12:00:00 AM,456
Dorchester,08/19/2015 12:00:00 AM,453
Charlestown,08/19/2015 12:00:00 AM,28
Charlestown,08/13/2015 12:00:00 AM,38
Roxbury,08/09/2015 12:00:00 AM,2689
Roxbury,08/18/2015 12:00:00 AM,2867
Roxbury,08/13/2015 12:00:00 AM,2811
City Hall Truck,08/12/2015 12:00:00 AM,24
Roslindale,08/29/2015 12:00:00 AM,401
Roxbury,08/28/2015 12:00:00 AM,3216
Charlestown,08/18/2015 12:00:00 AM,35
Roslindale,08/18/2015 12:00:00 AM,438
East Boston,08/19/2015 12:00:00 AM,182
Roxbury,08/27/2015 12:00:00 AM,3054
Dorchester,08/13/2015 12:00:00 AM,485
City Hall Truck,08/13/2015 12:00:00 AM,28
Roxbury,08/12/2015 12:00:00 AM,2757
Parks,08/18/2015 12:00:00 AM,1049
City Hall Truck,08/16/2015 12:00:00 AM,0
East Boston,08/26/2015 12:00:00 AM,177
East Boston,08/20/2015 12:00:00 AM,181
East Boston,08/09/2015 12:00:00 AM,145
Dorchester,08/24/2015 12:00:00 AM,435
Charlestown,08/14/2015 12:00:00 AM,28
Downtown Boston,08/23/2015 12:00:00 AM,1000
East Boston,08/27/2015 12:00:00 AM,185
City Hall Truck,08/24/2015 12:00:00 AM,0
East Boston,08/23/2015 12:00:00 AM,132
City Hall Truck,08/29/2015 12:00:00 AM,68
Parks,08/21/2015 12:00:00 AM,988
Roxbury,08/14/2015 12:00:00 AM,2859
Charlestown,08/17/2015 12:00:00 AM,24
Downtown Boston,08/12/2015 12:00:00 AM,1442
Downtown Boston,08/13/2015 12:00:00 AM,1408
Downtown Boston,08/26/2015 12:00:00 AM,1178
Roslindale,08/21/2015 12:00:00 AM,469
Parks,08/16/2015 12:00:00 AM,893
Roslindale,08/09/2015 12:00:00 AM,283
Roxbury,08/29/2015 12:00:00 AM,3045
Downtown Boston,08/29/2015 12:00:00 AM,1539
Roslindale,08/24/2015 12:00:00 AM,479
Downtown Boston,08/25/2015 12:00:00 AM,1171
Parks,08/26/2015 12:00:00 AM,1133
Parks,08/12/2015 12:00:00 AM,1305
Roslindale,08/16/2015 12:00:00 AM,323
Downtown Boston,08/21/2015 12:00:00 AM,1366
Dorchester,08/22/2015 12:00:00 AM,355
Roslindale,08/23/2015 12:00:00 AM,291
East Boston,08/10/2015 12:00:00 AM,176
Downtown Boston,08/16/2015 12:00:00 AM,1586
Charlestown,08/09/2015 12:00:00 AM,21
City Hall Truck,08/18/2015 12:00:00 AM,24
Charlestown,08/29/2015 12:00:00 AM,24
Roslindale,08/26/2015 12:00:00 AM,484
Roslindale,08/28/2015 12:00:00 AM,498
East Boston,08/25/2015 12:00:00 AM,183
Roxbury,08/21/2015 12:00:00 AM,2741
Roslindale,08/11/2015 12:00:00 AM,395
Charlestown,08/15/2015 12:00:00 AM,17
City Hall Truck,08/09/2015 12:00:00 AM,0
Charlestown,08/27/2015 12:00:00 AM,39
Charlestown,08/26/2015 12:00:00 AM,41
East Boston,08/12/2015 12:00:00 AM,202
Roxbury,08/16/2015 12:00:00 AM,2545
Charlestown,08/12/2015 12:00:00 AM,36
Downtown Boston,08/11/2015 12:00:00 AM,967
East Boston,08/18/2015 12:00:00 AM,161
Roxbury,08/24/2015 12:00:00 AM,2871
Parks,08/10/2015 12:00:00 AM,1232
Parks,08/22/2015 12:00:00 AM,1100
Dorchester,08/26/2015 12:00:00 AM,404
Roxbury,08/11/2015 12:00:00 AM,2584
Parks,08/28/2015 12:00:00 AM,1347
